cons.conf.idx,cons.price.idx,contact,day_of_week,default,emp.var.rate,euribor3m,housing,loan,marital,month,nr.employed,poutcome,profession,responded,schooling,campaign1,custAge1,pastEmail1,pcontacted_pdays,pContacted_previous
-42.7,93.91799999999999,cellular,unknown,no,1.4,4.963,yes,yes,married,jul,5228.1,nonexistent,blue-collar,no,other,3,37.0,no,True,no
-47.1,93.075,cellular,thu,no,-1.8,1.41,no,no,single,apr,5099.1,nonexistent,admin.,no,university.degree,2,33.0,no,True,no
-41.8,94.465,telephone,unknown,unknown,1.4,4.864,unknown,unknown,married,jun,5228.1,nonexistent,self-employed,no,basic.4y,7+,47.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.962,yes,no,married,jul,5228.1,nonexistent,blue-collar,no,basic.6y,2,40.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.962,yes,no,divorced,jul,5228.1,nonexistent,blue-collar,no,other,1,45.0,no,True,no
-36.4,93.994,telephone,mon,no,1.1,4.8580000000000005,yes,no,single,may,5191.0,nonexistent,admin.,no,other,6,24.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,yes,no,married,nov,5195.8,nonexistent,services,no,other,2,42.0,no,True,no
-41.8,94.465,telephone,thu,unknown,1.4,4.8660000000000005,yes,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.9y,1,43.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.958,yes,no,married,jul,5228.1,nonexistent,blue-collar,no,basic.9y,1,26.0,no,True,no
-46.2,92.89299999999999,cellular,tue,unknown,-1.8,1.291,no,no,married,may,5099.1,nonexistent,blue-collar,no,other,3,42.0,no,True,no
-47.1,93.075,cellular,thu,no,-1.8,1.365,no,no,single,apr,5099.1,success,admin.,yes,university.degree,1,53.0,yes,False,yes
-46.2,92.89299999999999,cellular,tue,unknown,-1.8,1.344,no,no,single,may,5099.1,failure,blue-collar,no,other,1,28.0,yes,True,yes
-41.8,94.465,telephone,tue,unknown,1.4,4.864,no,no,divorced,jun,5228.1,nonexistent,services,no,basic.4y,4,50.0,no,True,no
-40.8,92.963,cellular,mon,no,-2.9,1.26,no,no,married,jun,5076.2,nonexistent,management,yes,other,1,57.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.967,no,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.4y,2,46.0,no,True,no
-36.1,93.444,cellular,wed,no,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,management,no,university.degree,2,55.0,no,True,no
-42.0,93.2,cellular,tue,no,-0.1,4.1530000000000005,no,no,single,nov,5195.8,failure,services,no,high.school,1,33.0,yes,True,yes
-36.1,93.444,cellular,wed,no,1.4,4.965,no,no,married,aug,5228.1,nonexistent,housemaid,no,other,1,55.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.244,no,no,married,may,5099.1,nonexistent,management,no,other,2,53.0,no,True,no
-47.1,93.075,cellular,mon,no,-1.8,1.405,yes,no,married,apr,5099.1,failure,blue-collar,no,other,3,33.0,yes,True,yes
-36.4,93.994,telephone,tue,no,1.1,4.856,yes,no,married,may,5191.0,nonexistent,blue-collar,no,basic.4y,2,43.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.959,no,no,married,jun,5228.1,nonexistent,technician,no,professional.course,7+,36.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.266,yes,no,married,may,5099.1,nonexistent,blue-collar,no,other,1,40.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,no,-1.8,1.3130000000000002,no,no,single,may,5099.1,nonexistent,admin.,no,high.school,2,29.0,no,True,no
-36.1,93.444,telephone,thu,no,1.4,4.962,yes,no,single,aug,5228.1,nonexistent,admin.,no,university.degree,1,33.0,no,True,no
-41.8,94.465,telephone,fri,unknown,1.4,4.967,unknown,unknown,married,jun,5228.1,nonexistent,admin.,no,high.school,1,42.0,no,True,no
-47.1,93.075,cellular,thu,no,-1.8,1.41,no,no,married,apr,5099.1,nonexistent,blue-collar,no,basic.9y,4,42.0,no,True,no
-42.7,93.91799999999999,cellular,tue,unknown,1.4,4.962,no,no,married,jul,5228.1,nonexistent,technician,no,other,1,30.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.281,no,no,single,may,5099.1,nonexistent,blue-collar,no,basic.9y,1,29.0,no,True,no
-42.7,93.91799999999999,cellular,wed,unknown,1.4,4.963,yes,no,married,jul,5228.1,nonexistent,technician,no,basic.9y,7+,49.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,no,no,married,jul,5228.1,nonexistent,blue-collar,no,other,3,24.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.266,yes,no,single,may,5099.1,nonexistent,entrepreneur,no,other,5,52.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.857,yes,no,single,may,5191.0,nonexistent,technician,no,other,1,35.0,no,True,no
-50.0,92.84299999999999,cellular,tue,no,-1.8,1.614,no,no,single,mar,5099.1,nonexistent,technician,yes,professional.course,2,29.0,no,True,no
-47.1,93.075,cellular,mon,no,-1.8,1.466,no,no,single,apr,5099.1,nonexistent,admin.,no,high.school,2,48.0,no,True,no
-36.1,93.444,cellular,wed,unknown,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,technician,no,other,1,54.0,no,True,no
-36.4,93.994,telephone,thu,unknown,1.1,4.86,yes,no,married,may,5191.0,nonexistent,self-employed,no,other,1,40.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.2990000000000002,yes,no,married,may,5099.1,nonexistent,technician,no,professional.course,1,42.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.405,yes,no,single,apr,5099.1,nonexistent,admin.,no,other,1,36.0,no,True,no
-36.1,93.444,cellular,wed,unknown,1.4,4.967,yes,no,married,aug,5228.1,nonexistent,blue-collar,no,basic.6y,2,47.0,no,True,no
-50.8,94.76700000000001,cellular,wed,no,-1.1,1.048,no,no,married,nov,4963.6,failure,technician,no,university.degree,1,52.0,no,True,yes
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.291,no,no,divorced,may,5099.1,nonexistent,admin.,no,other,4,38.0,no,True,no
-37.5,94.199,cellular,wed,no,-1.1,0.879,no,no,married,sep,4963.6,success,unemployed,yes,high.school,1,41.0,yes,False,yes
-36.1,93.444,cellular,wed,no,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,admin.,no,university.degree,3,42.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.2990000000000002,no,no,divorced,may,5099.1,failure,services,no,professional.course,6,43.0,yes,True,yes
-36.4,93.994,telephone,thu,unknown,1.1,4.86,no,no,married,may,5191.0,nonexistent,entrepreneur,no,other,7+,41.0,no,True,no
-41.8,94.465,telephone,fri,unknown,1.4,4.959,no,no,single,jun,5228.1,nonexistent,management,no,other,3,31.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.291,unknown,unknown,married,may,5099.1,nonexistent,unemployed,no,professional.course,1,42.0,no,True,no
-42.7,93.91799999999999,cellular,wed,unknown,1.4,4.963,no,no,married,jul,5228.1,nonexistent,technician,no,high.school,4,24.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.859,no,yes,married,may,5191.0,nonexistent,management,no,university.degree,6,46.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.959,yes,no,married,jun,5228.1,nonexistent,admin.,no,university.degree,4,47.0,no,True,no
-40.0,93.876,cellular,thu,no,-1.8,0.6990000000000001,no,no,married,may,5008.7,failure,technician,no,other,1,49.0,yes,True,yes
-42.7,93.91799999999999,cellular,tue,unknown,1.4,4.961,yes,no,single,jul,5228.1,nonexistent,blue-collar,no,other,3,22.0,no,True,no
-39.8,94.055,cellular,tue,no,-1.7,0.7609999999999999,yes,no,married,jun,4991.6,success,admin.,no,other,1,35.0,yes,False,yes
-38.3,94.027,cellular,tue,no,-1.7,0.904,no,no,married,aug,4991.6,nonexistent,admin.,yes,university.degree,1,31.0,no,True,no
-42.7,93.91799999999999,cellular,thu,unknown,1.4,4.958,no,no,divorced,jul,5228.1,nonexistent,housemaid,no,other,5,45.0,no,True,no
-36.1,93.444,cellular,wed,unknown,1.4,4.9639999999999995,no,no,married,aug,5228.1,nonexistent,retired,no,other,4,56.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.2990000000000002,yes,no,single,may,5099.1,failure,services,no,high.school,5,42.0,yes,True,yes
-36.4,93.994,telephone,tue,unknown,1.1,4.856,no,no,married,may,5191.0,nonexistent,blue-collar,no,other,1,49.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,technician,no,university.degree,4,31.0,no,True,no
-47.1,93.075,cellular,thu,no,-1.8,1.435,yes,no,single,apr,5099.1,nonexistent,self-employed,no,other,1,30.0,no,True,no
-36.1,93.444,cellular,unknown,unknown,1.4,4.97,yes,no,married,aug,5228.1,nonexistent,retired,no,other,4,58.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.327,no,no,married,may,5099.1,nonexistent,management,no,university.degree,1,40.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,blue-collar,no,basic.4y,3,54.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.855,no,no,married,may,5191.0,nonexistent,blue-collar,no,basic.4y,2,41.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.25,yes,no,married,may,5099.1,nonexistent,blue-collar,no,other,4,42.0,no,True,no
-36.1,93.444,cellular,mon,no,1.4,4.965,yes,no,married,aug,5228.1,nonexistent,technician,no,other,2,32.0,no,True,no
-33.6,92.469,cellular,fri,no,-2.9,1.0590000000000002,yes,no,single,jul,5076.2,nonexistent,admin.,no,university.degree,2,33.0,no,True,no
-36.4,93.994,telephone,unknown,no,1.1,4.856,no,yes,married,may,5191.0,nonexistent,technician,no,high.school,4,34.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.96,no,no,single,jul,5228.1,nonexistent,admin.,no,university.degree,3,39.0,no,True,no
-41.8,94.465,telephone,unknown,unknown,1.4,4.961,yes,no,married,jun,5228.1,nonexistent,blue-collar,yes,basic.4y,1,42.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.281,no,yes,single,may,5099.1,nonexistent,blue-collar,no,other,3,33.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.865,yes,no,single,jun,5228.1,nonexistent,blue-collar,no,basic.9y,3,40.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.266,yes,yes,married,may,5099.1,failure,blue-collar,no,other,1,29.0,yes,True,yes
-40.0,93.876,cellular,wed,no,-1.8,0.682,yes,no,married,may,5008.7,success,admin.,yes,other,2,50.0,yes,False,yes
-42.0,93.2,cellular,mon,no,-0.1,4.191,yes,no,married,nov,5195.8,nonexistent,retired,no,high.school,1,42.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.8580000000000005,yes,no,married,may,5191.0,nonexistent,blue-collar,no,professional.course,1,34.0,no,True,no
-36.4,93.994,telephone,unknown,no,1.1,4.856,yes,no,married,may,5191.0,nonexistent,services,no,basic.6y,2,31.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.244,yes,no,single,may,5099.1,nonexistent,admin.,no,other,6,33.0,no,True,no
-42.7,93.91799999999999,telephone,wed,no,1.4,4.963,no,no,married,jul,5228.1,nonexistent,self-employed,no,other,3,42.0,no,True,no
-41.8,94.465,telephone,thu,no,1.4,4.8660000000000005,no,no,single,jun,5228.1,nonexistent,services,no,high.school,3,29.0,no,True,no
-42.7,93.91799999999999,cellular,fri,no,1.4,4.963,yes,no,single,jul,5228.1,nonexistent,technician,no,university.degree,2,33.0,no,True,no
-36.1,93.444,cellular,mon,unknown,1.4,4.965,no,no,divorced,aug,5228.1,nonexistent,technician,no,professional.course,4,39.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.281,yes,no,married,may,5099.1,failure,technician,no,other,1,28.0,yes,True,yes
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,no,no,married,jul,5228.1,nonexistent,admin.,no,high.school,1,42.0,no,True,no
-41.8,94.465,telephone,thu,unknown,1.4,4.8660000000000005,yes,no,divorced,jun,5228.1,nonexistent,housemaid,no,other,2,42.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.962,no,no,married,jul,5228.1,nonexistent,entrepreneur,no,high.school,1,43.0,no,True,no
-40.8,92.963,cellular,mon,no,-2.9,1.26,no,no,married,jun,5076.2,failure,admin.,no,university.degree,1,43.0,yes,True,yes
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.244,no,no,single,may,5099.1,nonexistent,management,no,other,2,24.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.9639999999999995,no,no,single,aug,5228.1,nonexistent,admin.,no,university.degree,1,32.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.962,no,no,married,jun,5228.1,nonexistent,blue-collar,no,professional.course,3,38.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,technician,no,university.degree,2,42.0,no,True,no
-42.7,93.91799999999999,cellular,tue,unknown,1.4,4.961,no,no,married,jul,5228.1,nonexistent,blue-collar,no,professional.course,7+,44.0,no,True,no
-39.8,94.055,cellular,tue,no,-1.7,0.7609999999999999,no,no,married,jun,4991.6,failure,blue-collar,no,basic.4y,4,50.0,yes,True,yes
-36.4,93.994,telephone,unknown,no,1.1,4.856,unknown,unknown,single,may,5191.0,nonexistent,blue-collar,no,basic.9y,5,42.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.354,yes,no,married,may,5099.1,success,services,no,high.school,2,42.0,yes,False,yes
-36.4,93.994,telephone,tue,no,1.1,4.857,yes,no,single,may,5191.0,nonexistent,admin.,no,university.degree,3,34.0,no,True,no
-46.2,92.89299999999999,telephone,fri,no,-1.8,1.3130000000000002,yes,yes,married,may,5099.1,success,blue-collar,no,high.school,6,47.0,yes,False,yes
-40.8,92.963,cellular,wed,no,-2.9,1.26,yes,no,married,jun,5076.2,nonexistent,entrepreneur,no,basic.4y,1,57.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.864,no,no,divorced,may,5191.0,nonexistent,unemployed,no,basic.9y,1,45.0,no,True,no
-47.1,93.075,cellular,thu,no,-1.8,1.435,yes,no,married,apr,5099.1,failure,services,no,high.school,2,35.0,yes,True,yes
-42.7,93.91799999999999,cellular,mon,no,1.4,4.962,yes,no,married,jul,5228.1,nonexistent,blue-collar,no,other,2,30.0,no,True,no
-40.8,92.963,cellular,wed,no,-2.9,1.26,yes,no,single,jun,5076.2,failure,admin.,no,other,1,35.0,yes,True,yes
-42.7,93.91799999999999,cellular,wed,no,1.4,4.963,no,yes,single,jul,5228.1,nonexistent,management,no,other,1,26.0,no,True,no
-42.7,93.91799999999999,cellular,wed,no,1.4,4.962,yes,no,married,jul,5228.1,nonexistent,admin.,no,university.degree,1,42.0,no,True,no
-36.4,93.994,telephone,unknown,no,1.1,4.86,no,no,divorced,may,5191.0,nonexistent,blue-collar,no,other,3,44.0,no,True,no
-36.1,93.444,cellular,thu,unknown,1.4,4.963,no,yes,married,aug,5228.1,nonexistent,blue-collar,no,high.school,1,49.0,no,True,no
-50.0,92.84299999999999,telephone,mon,no,-1.8,1.811,no,no,married,mar,5099.1,nonexistent,management,no,university.degree,3,30.0,no,True,no
-46.2,92.89299999999999,telephone,mon,no,-1.8,1.244,yes,no,divorced,may,5099.1,nonexistent,blue-collar,no,basic.9y,6,45.0,no,True,no
-36.1,93.444,cellular,mon,unknown,1.4,4.97,yes,no,married,aug,5228.1,nonexistent,technician,no,professional.course,3,40.0,no,True,no
-36.1,93.444,cellular,unknown,unknown,1.4,4.9639999999999995,no,yes,married,aug,5228.1,nonexistent,entrepreneur,no,university.degree,2,42.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.857,no,yes,single,may,5191.0,nonexistent,technician,no,professional.course,2,24.0,no,True,no
-41.8,94.465,telephone,fri,unknown,1.4,4.967,no,no,married,jun,5228.1,nonexistent,self-employed,no,basic.4y,1,45.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,self-employed,no,other,3,54.0,no,True,no
-42.0,93.2,cellular,unknown,no,-0.1,4.12,no,no,married,nov,5195.8,failure,management,no,university.degree,1,41.0,yes,True,yes
-36.1,93.444,cellular,wed,no,1.4,4.9639999999999995,yes,yes,married,aug,5228.1,nonexistent,technician,no,other,5,43.0,no,True,no
-36.1,93.444,cellular,mon,no,1.4,4.963,yes,yes,married,aug,5228.1,nonexistent,technician,yes,other,4,35.0,no,True,no
-42.0,93.2,cellular,fri,no,-0.1,4.021,no,no,divorced,nov,5195.8,nonexistent,self-employed,no,other,2,44.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.962,no,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.4y,1,26.0,no,True,no
-46.2,92.89299999999999,telephone,fri,no,-1.8,1.3130000000000002,no,no,married,may,5099.1,failure,admin.,no,university.degree,3,42.0,yes,True,yes
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.281,yes,no,married,may,5099.1,nonexistent,blue-collar,no,high.school,1,29.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,yes,yes,single,jul,5228.1,nonexistent,admin.,no,university.degree,1,26.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.959,no,no,single,jun,5228.1,nonexistent,blue-collar,no,basic.9y,7+,33.0,no,True,no
-47.1,93.075,cellular,fri,unknown,-1.8,1.405,no,no,married,apr,5099.1,nonexistent,technician,no,professional.course,2,42.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.962,yes,yes,single,jul,5228.1,nonexistent,admin.,no,university.degree,3,38.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.962,yes,no,single,jul,5228.1,nonexistent,management,no,other,3,33.0,no,True,no
-36.4,93.994,telephone,thu,no,1.1,4.86,yes,no,married,may,5191.0,nonexistent,admin.,no,university.degree,7+,37.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.405,yes,no,married,apr,5099.1,nonexistent,blue-collar,no,basic.9y,1,34.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.344,yes,yes,single,may,5099.1,failure,admin.,no,university.degree,1,29.0,yes,True,yes
-36.4,93.994,telephone,mon,no,1.1,4.8580000000000005,yes,no,single,may,5191.0,nonexistent,management,no,high.school,2,32.0,no,True,no
-36.4,93.994,telephone,thu,no,1.1,4.86,no,no,married,may,5191.0,nonexistent,entrepreneur,no,university.degree,1,30.0,no,True,no
-26.9,92.431,cellular,thu,no,-3.4,0.722,yes,no,married,oct,5017.5,nonexistent,retired,yes,other,1,55.0,no,True,no
-40.8,92.963,cellular,mon,no,-2.9,1.26,no,yes,single,jun,5076.2,nonexistent,admin.,no,high.school,1,33.0,no,True,no
-42.7,93.91799999999999,cellular,wed,no,1.4,4.962,yes,yes,divorced,jul,5228.1,nonexistent,entrepreneur,no,basic.4y,2,39.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.405,no,no,married,apr,5099.1,nonexistent,blue-collar,no,basic.9y,2,39.0,no,True,no
-36.1,93.444,cellular,tue,no,1.4,4.965,yes,no,divorced,aug,5228.1,nonexistent,management,no,university.degree,2,38.0,no,True,no
-40.8,92.963,cellular,mon,no,-2.9,1.26,yes,no,married,jun,5076.2,nonexistent,unemployed,yes,other,3,42.0,no,True,no
-36.4,93.994,telephone,wed,unknown,1.1,4.857,no,no,married,may,5191.0,nonexistent,blue-collar,no,other,2,56.0,no,True,no
-42.0,93.2,cellular,fri,no,-0.1,4.021,no,no,married,nov,5195.8,nonexistent,retired,no,high.school,3,53.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.8580000000000005,no,yes,married,may,5191.0,nonexistent,blue-collar,no,basic.6y,2,42.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.3130000000000002,yes,no,single,may,5099.1,failure,blue-collar,no,other,2,33.0,yes,True,yes
-36.1,93.444,cellular,wed,no,1.4,4.965,yes,no,married,aug,5228.1,nonexistent,admin.,no,other,2,48.0,no,True,no
-41.8,94.465,telephone,tue,unknown,1.4,4.961,no,yes,married,jun,5228.1,nonexistent,services,no,high.school,3,42.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.27,no,no,single,may,5099.1,nonexistent,student,no,other,1,22.0,no,True,no
-42.7,93.91799999999999,cellular,thu,unknown,1.4,4.958,yes,no,married,jul,5228.1,nonexistent,blue-collar,no,other,1,50.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.859,yes,no,married,may,5191.0,nonexistent,management,no,university.degree,1,34.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.857,yes,no,married,may,5191.0,nonexistent,entrepreneur,no,university.degree,4,42.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,yes,no,married,jul,5228.1,nonexistent,blue-collar,no,basic.4y,1,48.0,no,True,no
-42.0,93.2,cellular,wed,no,-0.1,4.12,no,no,married,nov,5195.8,nonexistent,admin.,no,other,2,53.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.266,no,no,married,may,5099.1,nonexistent,self-employed,no,university.degree,2,59.0,no,True,no
-36.1,93.444,cellular,tue,no,1.4,4.966,yes,no,married,aug,5228.1,nonexistent,admin.,no,basic.9y,1,53.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,yes,no,married,nov,5195.8,failure,technician,no,other,1,42.0,yes,True,yes
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,yes,no,single,jul,5228.1,nonexistent,blue-collar,no,other,4,31.0,no,True,no
-36.1,93.444,cellular,tue,no,1.4,4.963,no,no,married,aug,5228.1,nonexistent,technician,no,university.degree,1,32.0,no,True,no
-41.8,94.465,telephone,tue,no,1.4,4.864,yes,no,married,jun,5228.1,nonexistent,admin.,no,high.school,2,42.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.864,no,no,single,jun,5228.1,nonexistent,admin.,no,high.school,1,39.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.962,no,yes,married,jul,5228.1,nonexistent,technician,no,professional.course,2,49.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.266,unknown,unknown,single,may,5099.1,nonexistent,admin.,no,university.degree,2,33.0,no,True,no
-31.4,92.20100000000001,cellular,tue,no,-2.9,0.883,yes,yes,married,aug,5076.2,nonexistent,blue-collar,yes,other,2,50.0,no,True,no
-41.8,94.465,telephone,thu,no,1.4,4.961,yes,no,married,jun,5228.1,nonexistent,services,no,other,1,42.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,no,yes,single,jul,5228.1,nonexistent,services,no,other,7+,26.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.327,yes,no,single,may,5099.1,nonexistent,unemployed,no,university.degree,1,33.0,no,True,no
